性别,年龄,是否有驾照,所在地区,是否此前购买过车险,车龄,车辆是否发生过事故,年保费,购买渠道,距离上次沟通时间间隔,label
0,26,1,41,1,0,0,69865,152,71,0
1,59,1,28,1,1,1,45890,52,13,0
0,58,1,28,1,1,1,44789,26,155,0
0,54,1,28,0,1,1,57285,124,297,0
0,58,1,35,0,1,1,28397,102,221,0
1,34,1,28,0,1,1,41794,152,154,0
1,66,1,28,1,1,0,50962,26,165,0
0,53,1,31,0,1,1,2630,26,25,0
1,41,1,17,0,1,1,36029,124,104,0
1,24,1,33,1,0,0,35741,152,238,0
1,25,1,8,1,0,0,30523,26,232,0
0,29,1,36,0,0,0,40235,152,247,0
0,20,1,8,0,0,1,175886,160,171,0
1,45,1,8,0,1,1,35682,124,292,0
1,27,1,8,1,0,0,43098,152,231,0
0,57,1,11,0,1,1,21251,124,122,0
1,21,1,18,0,0,1,2630,160,228,0
1,48,1,28,1,1,0,43851,124,264,0
0,54,1,28,0,1,1,29038,124,299,0
0,67,1,38,0,1,1,24590,124,217,0
0,50,1,28,0,1,1,53774,26,243,0
0,68,1,4,0,1,1,24202,26,293,0
1,22,1,20,1,0,0,2630,152,128,0
1,79,1,28,0,1,1,68385,122,70,0
1,24,1,35,1,0,0,29445,152,113,0
0,23,1,8,1,0,0,47662,152,84,0
0,45,1,39,0,2,1,2630,124,238,0
1,21,1,40,1,0,0,40478,152,206,0
0,53,1,8,0,1,1,35065,26,216,0
1,22,1,11,1,0,0,22246,152,274,0
1,24,1,46,1,0,0,27020,160,267,0
1,48,1,8,1,1,0,57697,7,291,0
1,24,1,37,0,0,0,42943,152,256,0
1,24,1,30,1,0,0,18211,152,62,0
1,41,1,28,0,1,1,77169,26,255,0
0,39,1,36,0,1,1,29198,26,233,0
0,49,1,8,0,1,1,31898,26,197,0
1,62,1,28,1,1,1,36849,124,114,0
1,26,1,46,1,0,0,2630,152,265,0
0,25,1,11,1,0,0,34217,152,219,0
0,49,1,26,1,1,0,26093,124,26,0
0,23,1,28,0,0,0,2630,152,158,0
1,38,1,28,1,1,0,35834,152,182,0
1,41,1,28,1,1,0,37845,61,189,0
1,25,1,27,0,0,1,2630,152,95,0
0,48,1,31,0,2,1,2630,124,48,0
1,78,1,29,0,1,1,2630,26,179,0
1,25,1,10,0,0,0,2630,152,202,0
0,34,1,41,1,1,0,32955,152,240,0
1,28,1,22,1,0,0,29899,152,54,0
0,62,1,28,1,1,0,48953,13,110,0
1,37,1,28,1,1,1,22918,122,167,0
1,37,1,18,0,1,1,23775,124,173,0
0,25,1,21,1,0,0,31124,152,16,0
0,55,1,34,0,1,1,29067,124,269,0
0,26,1,15,1,0,0,29037,152,26,0
1,26,1,21,1,0,0,24015,152,180,0
1,21,1,36,1,0,0,25218,160,24,0
0,28,1,49,1,0,0,19722,152,111,0
0,29,1,36,1,0,0,40979,160,94,0
0,46,1,11,0,1,1,23106,26,291,0
0,25,1,47,1,0,1,30726,152,144,0
0,25,1,28,1,0,0,27859,152,219,0
0,46,1,33,1,1,0,45022,79,195,0
1,25,1,6,1,0,0,29998,152,263,0
0,47,1,28,0,1,1,32202,26,75,0
1,41,1,28,0,1,1,43927,26,144,0
1,24,1,15,0,0,1,28378,152,126,0
1,29,1,14,1,0,0,35331,152,100,0
1,24,1,28,1,0,0,46954,152,239,0
0,60,1,28,1,1,0,43726,26,221,0
0,50,1,25,0,1,0,18240,124,120,0
0,35,1,41,0,1,1,48346,26,218,0
0,52,1,18,0,1,1,31603,24,151,0
0,67,0,28,1,1,0,39059,26,166,0
1,23,1,46,1,0,0,26767,152,74,0
0,22,1,8,1,0,0,43944,152,83,0
0,55,1,46,1,1,0,28918,11,237,0
0,57,1,46,1,1,1,2630,156,270,0
0,58,1,28,0,1,1,55125,124,130,0
1,26,1,29,1,0,0,32897,152,33,0
0,48,1,46,0,1,1,26351,17,146,0
0,23,1,47,1,0,0,39092,152,282,0
0,44,1,28,0,1,1,28542,26,106,0
0,21,1,45,0,1,1,2630,124,94,0
1,24,1,2,0,0,1,33889,151,279,0
1,45,1,28,0,1,0,2630,26,97,0
1,41,1,28,0,1,1,2630,26,41,0
1,28,1,35,1,0,0,37478,152,229,0
0,55,1,10,0,1,1,29904,150,292,0
1,23,1,41,1,0,0,38454,152,218,0
0,51,1,47,0,1,1,41689,124,90,0
0,54,1,46,1,1,1,28602,26,102,0
1,24,1,15,0,0,1,2630,151,262,0
1,49,1,28,0,1,1,59011,26,290,0
1,59,1,28,0,1,1,42980,26,68,0
1,24,1,18,1,0,0,28587,152,108,0
0,29,1,1,0,1,1,2630,124,209,0
1,21,1,35,0,0,1,28112,160,224,0
1,38,1,19,0,1,1,28702,31,169,0
0,43,1,6,0,1,1,18333,124,215,0
0,67,1,7,1,1,0,33502,52,164,0
0,51,1,28,0,1,1,46995,26,205,0
0,29,1,32,1,0,0,2630,152,150,0
1,43,1,28,1,1,0,35133,26,83,0
0,37,1,18,0,1,1,30404,124,171,0
0,61,1,28,0,1,1,46083,26,224,0
0,55,1,21,0,1,1,20939,124,114,0
1,32,1,11,1,0,0,22433,152,102,0
1,23,1,50,1,0,0,36609,152,212,0
0,73,1,28,0,1,1,33877,124,262,0
1,78,1,8,1,1,0,52577,26,285,0
0,50,1,28,1,1,0,41163,26,200,0
0,38,1,28,0,1,1,36613,124,238,0
0,23,1,41,1,0,0,48499,152,77,0
0,23,1,45,1,0,0,30261,152,220,0
1,24,1,28,0,0,1,42824,152,143,0
0,67,1,28,0,1,1,45437,26,286,0
1,42,1,28,1,1,0,40343,124,12,0
0,57,1,25,0,1,1,23418,30,256,0
1,20,1,35,0,0,0,29816,160,176,0
0,42,1,8,0,1,1,44611,124,296,0
1,41,1,18,0,1,1,60339,131,48,0
1,24,1,29,1,0,0,28610,152,21,0
1,53,1,28,0,1,1,2630,26,230,0
1,25,1,8,0,0,0,30370,152,249,0
1,28,1,11,1,0,0,41939,152,44,0
0,48,1,28,0,1,1,2630,124,297,0
0,22,1,47,0,0,1,25538,152,48,0
0,53,1,13,0,1,1,20898,124,39,0
0,26,1,3,1,0,0,25556,152,165,0
0,22,1,9,0,0,1,30855,152,46,0
0,42,1,8,1,1,0,31638,26,265,0
1,28,1,9,1,0,0,33716,152,97,0
1,39,1,28,0,2,1,26669,124,41,0
0,43,1,28,1,1,0,24577,124,263,0
1,25,1,46,1,0,0,2630,152,89,0
1,42,1,28,0,1,1,61138,26,176,0
1,37,1,36,0,1,1,2630,157,295,0
0,66,1,28,0,2,1,2630,125,89,0
1,43,1,18,0,1,1,2630,26,171,0
1,23,1,36,1,0,0,28828,152,82,0
1,58,1,21,0,1,1,2630,157,154,0
0,21,1,21,1,0,0,35848,152,105,0
0,27,1,41,0,1,1,2630,157,74,0
1,24,1,41,1,0,0,37453,152,197,0
0,32,1,28,0,1,0,44503,163,112,0
1,66,1,28,1,1,1,29542,26,96,0
0,26,1,10,1,0,0,30154,152,191,0
0,59,1,28,1,1,1,45620,26,241,0
1,47,1,46,0,0,1,42878,124,20,0
0,34,1,3,1,1,0,24364,152,141,0
0,55,1,28,0,1,1,52596,26,228,0
0,24,1,2,1,0,0,21794,152,184,0
0,29,1,28,1,1,0,34633,124,270,0
0,26,1,41,1,0,0,25821,152,272,0
0,51,1,15,0,1,1,2630,26,31,0
0,55,1,28,1,1,0,48224,122,261,0
0,64,1,28,0,2,1,2630,52,143,0
1,34,1,32,0,1,1,2630,152,233,0
0,65,1,28,0,1,1,37900,124,20,0
1,20,1,8,0,0,1,44717,160,163,0
1,24,1,30,1,0,0,22454,152,193,0
0,23,1,29,1,0,0,37670,152,265,0
0,34,1,46,0,1,1,2630,157,237,0
0,72,1,41,1,1,0,32090,26,151,0
0,54,1,41,1,1,0,22778,124,197,0
1,39,1,28,0,1,1,35892,124,191,0
0,22,1,18,0,0,0,2630,160,171,0
1,41,1,28,1,1,0,47521,26,269,0
0,64,0,28,0,2,1,45633,116,152,0
1,25,1,36,0,0,1,27253,152,250,0
1,31,1,28,0,0,1,26086,152,281,0
0,61,1,8,1,1,0,37488,124,46,0
0,21,1,22,0,0,1,35988,160,61,0
0,45,1,46,0,1,1,23830,30,47,0
1,66,1,28,1,1,0,29626,26,266,0
1,22,1,18,1,0,0,25000,152,114,0
1,27,1,46,1,0,0,21050,152,49,0
1,70,1,28,0,1,1,59093,124,20,0
0,26,1,41,1,0,0,38855,152,49,0
1,25,1,3,1,0,0,24635,152,41,0
0,53,1,48,0,1,1,2630,157,31,0
0,32,1,8,0,0,1,46436,155,177,0
0,21,1,15,0,0,1,20669,160,100,0
0,21,1,16,0,0,1,20178,152,17,0
0,44,1,39,1,1,1,31262,26,212,0
1,42,1,11,0,1,1,27037,26,198,0
1,46,1,35,0,1,0,43660,124,145,0
1,26,1,8,1,0,0,27453,152,109,0
0,42,1,28,0,1,1,27889,26,267,0
0,23,1,3,0,0,1,28054,151,74,0
0,39,1,15,0,1,1,2630,160,117,0
0,56,1,31,0,1,1,2630,98,212,0
0,30,1,12,1,0,0,28258,152,259,0
1,24,1,15,0,0,1,29856,152,20,0
1,52,1,8,0,1,1,33852,157,219,0
1,31,1,37,1,0,0,30422,152,293,0
0,28,1,8,0,0,1,42929,160,70,0
1,42,1,28,0,1,1,36607,26,85,0
1,64,1,29,0,1,1,2630,26,110,0
1,23,1,39,0,0,1,31993,152,286,0
1,22,1,50,0,0,1,27204,152,202,0
0,44,1,46,0,1,1,29028,124,95,0
1,23,1,3,0,0,1,40496,151,200,0
0,60,1,24,0,1,1,31099,145,48,0
0,21,1,41,0,0,1,44479,152,170,0
0,53,1,28,0,2,1,39906,26,36,0
0,50,1,28,0,1,1,27840,122,290,0
0,29,1,27,1,0,0,26455,152,274,0
1,24,1,37,1,0,0,122625,26,133,0
0,69,1,18,0,1,0,26966,124,299,0
1,20,1,3,1,0,0,21980,160,71,0
0,71,1,47,0,1,0,40701,26,249,0
1,22,1,15,1,0,0,32878,152,210,0
0,53,1,35,0,1,1,46096,26,165,0
1,58,1,46,0,2,1,2630,26,212,0
0,45,1,28,0,2,1,50481,26,61,0
0,21,1,30,1,0,0,23396,160,157,0
0,49,1,3,0,1,0,2630,26,126,0
0,72,1,15,1,1,1,2630,26,70,0
0,59,1,20,0,2,1,2630,26,204,0
0,29,1,6,1,1,0,31632,154,291,0
1,28,1,28,0,0,1,29035,152,110,0
1,24,1,26,0,0,0,30086,152,41,0
0,25,1,36,1,0,0,28568,152,121,0
1,48,1,18,0,1,1,2630,131,59,0
0,46,1,28,0,1,1,40922,122,267,0
1,47,1,28,0,1,1,99258,124,11,0
0,33,1,0,0,2,1,2630,124,209,0
0,23,1,14,1,0,0,59692,152,166,0
0,30,1,46,0,0,1,2630,160,262,0
0,22,1,36,1,0,0,38101,152,201,0
1,25,1,11,1,0,0,26693,152,40,0
1,26,1,29,1,0,0,43705,152,167,0
0,59,1,8,0,1,1,2630,124,167,0
0,42,1,28,1,1,0,32417,124,246,0
0,38,1,41,0,1,1,45422,12,223,0
1,37,1,28,1,1,0,43798,150,203,0
1,21,1,28,1,0,1,36041,152,245,0
1,26,1,28,1,0,0,54087,152,287,0
1,34,1,43,0,1,1,2630,157,168,0
0,25,1,15,1,0,0,36266,152,131,0
1,20,1,9,1,0,1,2630,160,242,0
0,30,1,46,0,0,0,2630,1,164,0
1,23,1,16,1,0,0,36699,26,137,0
1,22,1,30,0,0,1,12554,152,98,0
0,42,1,28,0,1,1,38456,52,239,0
1,24,1,8,1,0,0,29889,152,201,0
0,24,1,28,1,0,0,65426,152,212,0
1,31,1,32,1,0,0,2630,152,270,0
1,40,1,45,0,1,0,33236,26,37,0
0,60,1,28,1,1,0,25668,26,81,0
0,29,1,28,0,0,1,54263,124,286,0
1,36,1,29,1,1,0,34083,26,272,0
0,49,1,43,0,1,0,2630,156,276,0
1,39,1,11,0,1,1,28820,124,10,0
0,50,1,50,0,2,1,34501,26,25,0
1,46,1,28,1,1,0,36497,26,203,0
1,20,1,40,0,0,1,2630,160,124,0
1,54,1,28,0,1,1,31817,26,213,0
0,31,1,25,1,0,0,23625,152,107,0
0,24,1,26,1,0,0,34943,152,141,0
0,50,1,41,0,1,1,2630,156,295,0
0,66,1,3,0,1,0,41294,26,36,0
1,21,1,50,0,0,1,2630,152,79,0
1,46,1,28,0,1,1,40546,26,210,0
1,51,1,0,0,1,1,2630,124,153,0
1,21,1,35,0,0,0,25282,160,17,0
1,23,1,29,1,0,0,22664,152,242,0
1,50,1,28,0,1,1,35909,156,100,0
1,71,1,41,1,1,0,45469,55,132,0
0,36,1,50,0,1,1,2630,156,274,0
0,24,1,36,1,0,0,47328,152,46,0
0,77,1,41,1,1,0,2630,124,206,0
1,47,1,28,1,1,0,24921,26,59,0
0,36,1,11,0,1,1,42880,124,245,0
1,27,1,5,0,0,1,2630,152,132,0
1,41,1,41,0,1,1,30648,124,54,0
1,26,1,5,0,1,0,36610,124,107,0
0,56,1,36,0,1,1,2630,157,253,0
0,29,1,41,0,0,1,27510,124,225,0
0,37,1,28,1,1,0,37155,124,16,0
0,58,1,39,0,1,1,55295,122,22,0
1,25,1,9,0,0,1,25684,122,129,0
0,31,1,33,0,0,1,54966,156,189,0
1,29,1,47,1,0,0,36477,152,122,0
0,54,1,28,0,1,1,34705,154,160,0
0,66,1,28,0,1,1,49455,13,29,0
0,54,1,46,0,1,1,20158,26,20,0
1,45,1,6,1,1,0,2630,124,168,0
1,73,1,46,0,1,0,55813,11,102,0
1,25,1,41,1,0,0,35499,152,142,0
0,59,1,41,0,1,1,2630,156,252,0
1,46,1,28,0,1,1,35030,124,242,0
0,25,1,10,1,0,0,2630,151,202,0
0,38,1,32,0,1,1,2630,26,128,0
0,24,1,28,1,0,0,45073,152,70,0
0,37,1,28,0,1,1,40948,124,123,0
0,34,1,11,0,1,1,33192,156,243,0
0,44,1,14,0,2,1,27202,26,193,0
1,29,1,36,1,0,0,2630,152,134,0
0,24,1,22,1,0,0,39739,152,76,0
1,51,1,28,0,1,1,43353,30,213,0
0,53,1,28,0,1,1,2630,124,198,0
1,22,1,8,1,0,0,35988,152,228,0
1,45,1,33,1,1,0,2630,26,40,0
0,38,1,46,1,1,0,2630,124,281,0
1,70,1,30,1,1,0,30419,124,120,0
1,54,1,29,0,1,1,35578,124,64,0
0,30,1,29,1,1,0,33064,124,251,0
0,43,1,48,0,1,1,2630,15,129,0
1,38,1,3,0,1,0,27673,155,196,0
1,43,1,28,1,1,0,48433,26,126,0
0,54,1,28,1,1,0,36911,26,36,0
1,23,1,25,1,0,0,46436,152,62,0
1,24,1,8,0,0,1,41588,152,187,0
1,40,1,8,1,1,0,40410,124,287,0
1,28,1,10,1,0,0,29367,152,14,0
0,20,1,15,0,0,1,38355,160,133,0
0,34,1,8,0,1,1,39925,124,185,0
0,66,1,46,0,1,1,40383,11,293,0
0,25,1,41,1,0,0,33341,152,218,0
0,23,1,18,1,0,0,22783,152,119,0
0,69,1,46,1,1,0,27112,26,290,0
1,22,1,41,1,0,0,23378,152,105,0
0,38,1,0,0,1,1,2630,26,150,0
1,23,1,37,1,0,0,25901,151,37,0
1,77,1,28,0,1,1,34081,26,29,0
1,22,1,28,0,0,1,27541,152,255,0
1,47,1,28,0,1,1,37899,26,89,0
0,45,1,46,0,2,1,35140,124,240,0
1,21,1,50,1,0,0,47830,160,134,0
0,36,1,37,0,1,1,33205,152,150,0
1,61,1,30,1,1,0,2630,117,180,0
1,24,1,18,1,0,0,32110,152,279,0
1,22,1,46,0,0,1,28674,152,88,0
0,59,1,13,0,1,1,27094,26,202,0
1,21,1,50,0,1,1,2630,156,48,0
0,64,1,18,0,1,1,39932,26,122,0
0,63,1,28,0,1,0,46486,26,266,0
1,32,1,30,0,1,0,21777,124,242,0
1,32,1,30,1,0,0,30761,152,148,0
0,25,1,8,0,0,1,49434,26,120,0
0,27,1,39,1,0,0,30818,152,44,0
1,23,1,18,1,0,0,18802,152,99,0
0,27,1,12,1,0,0,35044,152,109,0
0,24,1,41,1,0,0,34321,152,297,0
1,22,1,15,0,0,0,36068,152,156,0
0,25,1,32,1,0,0,2630,160,286,0
0,40,1,28,0,1,0,34088,26,79,0
1,23,1,37,1,0,0,34675,152,220,0
0,40,1,28,1,1,0,2630,154,212,0
1,24,1,41,0,0,0,39024,152,93,0
0,33,1,30,1,0,0,33055,152,154,0
1,20,1,24,0,0,1,30543,163,26,0
1,25,1,24,0,0,1,33662,152,122,0
0,45,1,28,0,1,1,40574,124,109,0
1,24,1,33,1,0,0,28755,152,256,0
1,25,1,29,1,0,0,30440,152,110,0
0,27,1,46,1,0,0,2630,152,15,0
1,65,1,28,0,1,1,63702,124,203,0
1,46,1,28,1,1,1,42554,26,48,0
1,27,1,28,0,0,1,52570,26,233,0
0,40,1,7,0,2,1,2630,26,140,0
0,35,1,28,0,1,1,56139,136,244,0
1,73,1,8,0,1,1,25989,157,123,0
1,41,1,46,1,1,0,21468,156,263,0
0,49,1,28,1,1,0,32061,26,202,0
1,61,1,28,0,1,1,39644,26,233,0
0,36,1,7,0,1,1,40471,124,153,0
0,61,1,28,1,1,0,28765,124,126,0
0,42,1,46,1,1,0,25677,152,250,0
1,25,1,50,1,0,0,23479,152,221,0
0,40,1,33,1,1,0,62009,138,253,0
0,29,1,14,1,0,0,24265,152,223,0
0,27,1,12,1,1,0,23943,124,212,0
0,26,1,36,1,0,0,29850,152,88,0
1,56,1,28,0,1,1,28743,26,109,0
1,22,1,16,1,0,0,32773,152,139,0
0,24,1,8,0,0,1,34953,152,285,0
1,43,1,19,0,0,0,2630,1,256,0
1,22,1,8,0,0,1,31005,152,166,0
0,63,1,24,0,1,1,2630,124,61,0
1,21,1,47,0,0,1,30706,160,28,0
0,43,1,28,0,1,1,31827,26,144,0
1,25,1,5,0,0,1,26903,152,133,0
1,48,1,15,0,1,1,31752,154,65,0
1,48,1,0,0,1,1,2630,26,115,0
0,46,1,28,0,1,1,45959,26,235,0
1,37,1,8,1,1,0,43139,26,18,0
1,74,1,28,0,1,1,44102,125,113,0
1,52,1,28,0,1,0,30671,26,48,0
0,33,1,33,0,1,1,32869,124,148,0
0,43,1,28,0,2,1,36106,122,159,0
0,48,1,28,0,2,1,32325,26,48,0
0,55,1,28,0,1,1,45323,124,97,0
0,54,1,28,0,1,1,28244,124,211,0
0,39,1,28,0,1,1,42709,124,38,0
0,48,1,23,1,1,0,20493,124,165,0
1,29,1,6,0,0,0,31496,152,135,0
0,40,1,28,1,1,0,47608,124,153,0
1,36,1,17,0,1,1,36409,124,155,0
1,53,1,8,0,1,1,45874,7,37,0
1,51,1,46,1,1,0,29657,124,204,0
0,39,1,23,0,1,1,26940,124,243,0
1,61,1,28,0,1,1,82962,122,231,0
1,32,1,32,0,0,1,2630,154,10,0
1,28,1,28,1,0,0,46788,152,152,0
0,57,1,28,1,1,0,42942,124,238,0
0,45,1,14,0,1,0,27827,26,24,0
0,28,1,29,1,0,0,25277,152,72,0
1,40,1,28,0,1,1,27480,124,34,0
1,45,1,3,1,1,0,27569,124,91,0
1,64,1,28,0,1,1,38627,26,54,0
0,71,0,2,0,1,1,38793,26,276,0
1,28,1,41,0,0,1,39339,156,61,0
1,38,1,50,1,1,0,39322,124,88,0
0,23,1,47,0,0,1,20119,152,92,0
0,45,1,28,1,1,0,43425,124,22,0
1,45,1,15,0,1,1,33981,26,128,0
1,21,1,29,1,0,0,24120,152,229,0
0,26,1,28,1,0,0,51455,152,132,0
1,40,1,15,0,2,1,36734,155,76,0
0,28,1,41,1,0,0,34453,152,61,0
0,53,1,3,1,1,1,25417,26,78,0
0,49,1,28,1,1,0,43306,25,243,0
1,23,1,41,1,0,0,26084,152,15,0
1,25,1,44,1,0,0,20701,152,96,0
1,54,1,28,0,1,1,23535,26,264,0
1,25,1,41,0,0,0,28377,152,43,0
1,29,1,14,0,0,1,32651,152,109,0
0,46,1,14,1,1,1,2630,124,120,0
0,42,1,28,0,1,1,49523,26,29,0
0,47,1,8,1,1,0,2630,124,169,0
1,24,1,50,1,0,0,46129,152,177,0
1,76,1,28,0,1,1,36037,26,207,0
0,47,1,37,0,1,1,35276,122,237,0
0,35,1,29,0,1,1,27914,163,24,0
0,41,1,31,0,1,1,2630,124,157,0
0,48,1,24,1,1,0,56284,26,17,0
1,40,1,11,0,1,1,22309,124,44,0
1,32,1,41,1,0,0,34605,152,41,0
1,27,1,35,1,0,0,22376,152,36,0
0,60,1,8,1,1,0,39936,26,240,0
0,45,1,28,1,1,0,26312,124,15,0
1,25,1,8,1,0,0,29464,152,299,0
0,74,1,15,1,1,0,48099,124,178,0
1,52,1,47,0,1,1,31344,16,267,0
0,43,1,8,0,1,1,44867,124,130,0
0,35,1,13,0,1,1,24963,154,144,0
0,44,1,3,0,1,1,29419,124,62,0
0,25,1,2,1,0,0,27309,152,115,0
0,39,1,36,0,1,1,2630,26,102,0
0,21,1,36,0,0,1,37781,160,262,0
0,33,1,18,1,0,0,33313,152,198,0
0,33,1,3,0,0,1,53320,152,299,0
1,33,1,33,1,0,0,45321,152,108,0
0,23,1,36,1,0,1,31454,152,148,0
0,50,1,28,1,1,0,57586,52,295,0
1,23,1,8,1,0,0,37912,152,129,0
1,26,1,8,1,0,0,39661,152,81,0
0,49,1,6,0,1,1,22488,25,218,0
0,66,1,11,0,1,1,28641,26,102,0
0,21,1,32,0,0,1,31744,160,71,0
1,53,1,28,0,1,1,2630,26,223,0
0,25,1,39,0,1,1,36237,154,50,0
0,69,1,28,1,1,0,2630,122,235,0
0,42,1,28,0,1,1,33246,124,219,0
0,21,1,2,1,0,0,24046,160,107,0
1,31,1,33,0,1,1,29671,26,36,0
0,23,1,41,0,0,0,2630,152,117,0
0,21,1,33,1,0,0,32112,152,96,0
0,63,1,13,0,1,1,2630,26,146,0
1,43,1,41,1,1,0,30420,124,82,0
1,41,1,20,0,1,1,2630,124,195,0
0,52,1,33,1,1,1,30161,124,101,0
1,34,1,30,0,1,1,34141,163,50,0
0,65,1,27,0,1,1,43151,124,106,0
0,49,1,8,0,1,1,30014,26,70,0
1,49,1,33,1,1,0,26267,124,158,0
0,22,1,33,1,0,0,18100,152,211,0
1,33,1,18,0,1,0,2630,157,53,0
1,47,1,8,0,1,1,2630,26,220,0
1,63,1,29,1,1,0,31378,26,181,0
0,43,1,46,1,1,0,2630,124,233,0
0,24,1,30,1,0,0,28118,152,179,0
0,66,1,43,0,1,1,53370,26,86,0
1,77,1,28,0,1,1,40659,122,135,0
0,38,1,13,0,1,1,33050,26,89,0
0,63,1,15,0,1,1,38759,26,221,0
0,27,1,28,1,0,0,42848,152,89,0
1,23,1,43,1,0,0,39237,152,94,0
0,65,1,28,0,1,1,40207,124,243,0
0,24,1,28,1,0,0,19803,152,261,0
1,26,1,33,0,0,1,29666,152,259,0
1,23,1,29,1,0,0,2630,152,231,0
1,23,1,6,1,0,0,43174,152,155,0
0,50,1,28,1,1,0,2630,26,147,0
0,46,1,7,1,1,0,40335,26,200,0
0,44,1,28,0,1,1,2630,26,242,0
1,20,1,30,1,0,1,26305,160,158,0
0,41,1,8,1,1,0,30349,26,242,0
1,22,1,8,1,0,0,46069,152,193,0
0,32,1,28,0,0,1,19962,26,182,0
1,43,1,15,0,1,1,2630,124,12,0
1,24,1,36,1,0,0,27445,152,242,0
0,28,1,45,0,1,1,2630,156,119,0
1,37,1,28,0,1,1,2630,26,45,0
0,54,1,35,0,1,1,51047,124,78,0
1,38,1,28,0,1,1,42568,26,265,0
0,52,1,28,0,2,1,31366,122,36,0
1,25,1,4,1,0,0,22936,152,154,0
1,55,1,28,0,1,1,41287,26,241,0
1,55,1,28,0,1,1,2630,29,193,0
0,36,1,28,0,1,1,2630,156,37,0
1,36,1,39,1,1,0,25966,124,154,0
1,30,1,6,1,0,0,27325,152,70,0
1,24,1,11,0,1,1,2630,156,38,0
0,60,1,28,1,1,0,2630,157,73,0
1,55,1,28,1,1,0,66197,48,235,0
1,20,1,28,1,0,0,2630,1,37,0
0,23,1,42,1,0,0,32878,152,63,0
1,31,1,41,1,0,0,31409,152,138,0
0,21,1,17,1,0,0,56448,160,156,0
1,25,1,11,0,0,1,37564,152,297,0
1,26,1,7,1,0,0,2630,152,155,0
0,40,1,3,0,1,1,46729,141,10,0
0,41,1,15,1,1,0,2630,152,232,0
1,24,1,8,1,0,0,64777,152,187,0
1,20,1,50,1,0,1,35461,160,50,0
1,22,1,46,1,0,0,22010,152,64,0
0,24,1,15,0,0,0,31668,151,265,0
1,25,1,41,1,0,0,38308,152,224,0
1,42,1,28,1,1,0,33715,124,245,0
1,35,1,28,1,1,0,30097,152,174,0
1,33,1,28,1,1,0,2630,157,100,0
0,50,1,28,0,1,1,28923,124,151,0
1,25,1,30,1,0,0,33291,152,284,0
0,21,1,50,1,0,0,43517,160,252,0
1,22,1,36,1,0,0,33431,152,213,0
0,31,1,20,0,1,1,2630,156,65,0
1,24,1,29,1,0,0,26014,152,253,0
0,57,1,15,0,1,1,44297,124,21,0
1,63,1,28,0,1,1,2630,156,215,0
0,55,1,28,0,1,1,2630,154,53,0
1,23,1,46,1,0,0,48231,152,261,0
1,44,1,38,0,1,1,2630,157,293,0
1,61,1,28,1,1,0,48984,61,77,0
0,43,1,8,0,1,1,2630,124,24,0
0,61,1,46,1,1,0,45640,124,68,0
1,29,1,8,1,0,0,47337,152,11,0
0,46,1,28,0,1,1,39687,124,117,0
0,35,1,50,0,1,1,2630,124,216,0
1,40,1,35,1,1,0,34128,26,77,0
0,22,1,14,1,0,0,28304,160,48,0
1,23,1,37,0,0,1,27481,26,132,0
0,29,1,21,0,0,1,2630,160,42,0
0,27,1,36,1,0,0,32352,152,67,0
0,22,1,8,1,0,0,40572,160,271,0
1,49,1,28,1,1,0,42111,124,156,0
1,25,1,29,1,0,0,25881,152,127,0
0,26,1,21,1,0,0,31455,152,261,0
0,20,1,6,1,0,0,23135,160,161,0
1,52,1,14,1,1,0,54311,124,16,0
1,21,1,15,1,0,0,30551,160,117,0
0,40,1,28,0,2,1,60380,26,172,0
0,53,1,28,1,1,0,2630,26,164,0
0,24,1,46,0,0,1,2630,152,132,0
0,59,1,1,1,1,0,2630,124,69,0
0,44,1,51,0,1,1,32719,26,237,0
1,45,1,28,0,2,1,44576,26,125,0
0,24,1,8,1,0,0,47216,152,94,0
0,25,1,39,1,0,0,2630,152,147,0
1,21,1,14,1,0,0,27416,160,199,0
0,53,1,15,0,2,1,33038,124,93,0
1,60,1,7,0,2,1,2630,156,150,0
1,26,1,29,0,0,0,44637,152,278,0
1,21,1,46,0,0,1,20758,160,237,0
0,23,1,6,1,0,0,37292,152,135,0
1,20,1,30,0,0,1,35711,160,25,0
1,22,1,29,1,0,0,36672,152,195,0
0,27,1,44,1,0,0,33111,152,231,0
1,34,1,50,1,1,0,25413,152,222,0
1,25,1,28,0,0,1,57992,124,138,0
1,26,1,33,1,0,0,31856,152,198,0
0,80,1,33,1,1,0,34436,24,112,0
0,27,1,30,1,0,0,43417,152,48,0
0,26,1,28,1,0,0,37018,152,203,0
1,51,1,45,0,1,1,28209,26,173,0
0,68,1,28,1,1,0,46496,124,89,0
0,43,1,28,0,2,1,51742,26,192,0
1,28,1,15,1,0,0,30872,152,93,0
1,25,1,30,1,0,0,39350,152,91,0
0,27,1,30,0,0,1,2630,156,145,0
0,65,1,25,1,1,0,26568,30,262,0
0,75,1,45,0,1,1,32158,26,175,0
1,44,1,11,0,1,1,21245,124,280,0
0,20,1,8,0,0,0,86587,160,186,0
0,69,1,8,0,1,1,2630,124,230,0
0,64,1,2,1,1,0,31889,26,151,0
1,44,1,18,1,1,0,33983,124,274,0
0,42,1,28,1,1,0,43788,26,255,0
0,24,1,8,1,0,0,30116,152,232,0
1,35,1,3,0,1,1,2630,26,161,0
