用户ID,性别,年龄,是否有驾照,所在地区,是否此前购买过车险,车龄,车辆是否发生过事故,年保费,购买渠道,距离上次沟通时间间隔
399943,1,24,1,22,1,0,0,25662,152,92
399944,1,44,1,28,0,1,1,56127,26,272
399945,0,24,1,47,1,0,0,35235,152,69
399946,0,27,1,4,1,0,0,2630,152,80
399947,0,27,1,45,0,0,0,21727,152,188
399948,1,22,1,30,1,0,0,29320,152,227
399949,1,26,1,8,1,0,0,38376,152,46
399950,0,41,1,8,0,2,1,2630,26,117
399951,0,47,1,28,0,1,1,30800,26,223
399952,0,61,1,3,0,1,1,24707,26,299
399953,0,42,1,28,0,1,1,47506,124,193
399954,1,26,1,29,1,0,0,35872,152,292
399955,1,24,1,47,0,0,1,25760,152,154
399956,0,74,1,50,1,1,0,44254,8,98
399957,0,41,1,23,0,1,1,26133,124,244
399958,1,39,1,3,0,1,1,36179,124,296
399959,1,25,1,29,1,0,0,34104,152,261
399960,0,24,1,41,0,0,1,26394,152,219
399961,0,75,1,28,0,1,1,48897,124,271
399962,1,41,1,50,1,1,0,28208,124,120
399963,0,39,1,28,0,1,1,30798,26,256
399964,0,23,1,39,0,0,0,2630,152,147
399965,1,21,1,47,0,0,1,2630,160,132
399966,0,23,1,50,1,0,0,41184,152,114
399967,0,26,1,46,1,0,0,31245,152,47
399968,0,43,1,45,0,1,1,18863,31,64
399969,0,38,1,32,1,1,0,2630,151,34
399970,0,52,1,46,1,1,0,37405,124,255
399971,1,36,1,15,0,1,1,29611,124,53
399972,1,30,1,8,1,0,0,42159,152,187
399973,0,56,1,28,0,1,1,44828,45,154
399974,1,26,1,42,0,0,1,2630,154,209
399975,0,55,1,19,0,1,1,40863,124,238
399976,0,32,1,46,0,0,1,35120,124,111
399977,0,56,1,28,0,1,1,50276,124,158
399978,0,37,1,28,0,1,1,38378,26,228
399979,0,22,1,18,1,0,0,25271,152,131
399980,0,64,1,28,1,1,0,33911,124,163
399981,1,33,1,43,0,1,1,30174,124,183
399982,1,27,1,41,0,0,1,26351,152,21
399983,1,45,1,8,0,1,1,43586,7,145
399984,0,36,1,46,0,1,1,2630,157,70
399985,0,51,1,3,0,1,1,32315,124,297
399986,1,24,1,8,1,0,0,33762,152,21
399987,0,33,1,28,1,1,0,2630,26,84
399988,1,25,1,40,0,0,0,35708,152,268
399989,0,42,1,0,0,1,1,2630,124,102
399990,0,46,1,28,0,1,1,36501,26,170
399991,0,47,1,28,0,1,1,30284,124,52
399992,0,21,1,16,0,0,0,26147,152,130
399993,0,35,1,46,1,1,0,27652,124,157
399994,1,61,1,50,0,2,1,2630,8,88
399995,0,28,1,30,1,0,1,2630,160,280
399996,1,43,1,46,0,1,1,43631,30,203
399997,0,28,1,39,0,0,1,32370,124,59
399998,0,47,1,28,0,2,1,30421,26,261
399999,0,21,1,8,1,0,0,47192,152,161
400000,0,50,1,8,1,1,0,31740,26,248
400001,1,24,1,4,1,0,0,2630,152,163
400002,1,29,1,30,0,0,1,27160,152,24
400003,1,32,1,47,1,0,0,40911,152,197
400004,0,26,1,8,1,0,0,43111,152,168
400005,0,59,1,28,0,1,1,58254,26,67
400006,1,69,1,0,0,1,1,2630,124,123
400007,0,56,1,6,0,1,1,22384,26,171
400008,1,26,1,50,1,0,0,37334,152,75
400009,1,45,1,48,0,1,1,2630,124,135
400010,1,25,1,10,1,0,0,28065,152,90
400011,0,53,1,35,0,1,1,26237,26,235
400012,0,66,1,37,1,1,0,28766,26,97
400013,0,30,1,28,0,0,1,37365,124,126
400014,1,45,1,28,0,1,1,52394,26,205
400015,1,23,1,10,0,0,0,25418,152,71
400016,1,59,1,43,1,1,0,2630,124,179
400017,0,79,0,28,0,1,1,42178,26,119
400018,1,22,1,15,1,0,0,41539,160,288
400019,1,68,1,45,0,1,1,38715,26,252
400020,0,51,1,3,0,1,1,2630,124,196
400021,0,47,1,28,0,1,1,41034,26,205
400022,0,67,1,47,1,1,0,40668,16,163
400023,0,64,1,41,0,1,1,30807,26,207
400024,1,25,1,15,0,0,1,34853,152,177
400025,0,28,1,28,1,1,1,34435,154,241
400026,1,23,1,19,0,0,1,32280,152,260
400027,0,52,1,28,0,1,1,47734,124,183
400028,0,45,1,38,0,1,1,30406,26,244
400029,0,25,1,28,0,0,1,63855,152,98
400030,1,22,1,47,1,0,0,34998,152,204
400031,0,43,1,39,0,1,0,32064,26,96
400032,0,71,1,28,1,1,0,22956,29,18
400033,1,34,1,28,1,1,0,56910,124,217
400034,1,54,1,8,0,1,1,53608,26,262
400035,0,42,1,28,0,1,1,2630,160,198
400036,1,48,1,15,0,1,1,45636,124,278
400037,0,21,1,28,0,0,1,44908,152,141
400038,0,49,1,28,1,1,0,32700,124,92
400039,0,45,1,28,1,1,0,31314,26,202
400040,0,40,1,28,0,1,1,38782,26,60
400041,1,65,1,26,1,1,0,24396,11,49
400042,0,22,1,3,1,0,0,2630,160,103
400043,0,44,1,28,1,1,0,34485,26,41
400044,1,24,1,40,0,0,0,2630,152,117
400045,1,29,1,15,1,0,1,2630,160,273
400046,1,58,1,28,0,1,1,48629,26,242
400047,0,33,1,46,0,1,1,19196,124,216
400048,1,23,1,29,1,0,0,28124,152,57
400049,1,38,1,28,0,1,1,50560,19,31
400050,1,40,1,11,0,1,1,26088,4,107
400051,1,73,1,3,1,1,0,53778,26,121
400052,1,44,1,12,0,1,1,26482,124,115
400053,1,36,1,29,1,1,0,38129,135,194
400054,1,69,1,29,0,1,1,46661,157,105
400055,1,27,1,46,1,0,0,30056,152,283
400056,0,24,1,24,0,0,1,34665,152,167
400057,1,59,1,40,0,1,1,2630,124,116
400058,1,27,1,34,0,0,0,2630,26,149
400059,0,27,1,29,1,0,0,29560,152,128
400060,0,41,1,46,0,1,1,42271,124,91
400061,1,23,1,39,0,0,1,2630,152,200
400062,0,55,1,28,1,1,0,2630,122,71
400063,0,38,1,41,0,1,1,28935,163,96
400064,1,65,1,33,0,1,1,31667,124,148
400065,0,67,1,31,0,1,1,2630,8,240
400066,0,27,1,50,1,0,0,25113,152,237
400067,0,22,1,46,1,0,0,27892,160,78
400068,1,38,1,8,1,1,0,30565,19,115
400069,0,24,1,12,0,0,0,25577,152,103
400070,1,22,1,37,1,0,0,28504,152,30
400071,0,40,1,41,0,1,1,38082,124,116
400072,0,23,1,6,0,0,0,20361,152,36
400073,1,31,1,4,1,0,0,2630,152,272
400074,0,24,1,50,0,0,0,22026,152,257
400075,0,30,1,36,0,1,1,29251,124,133
400076,0,26,1,30,1,0,0,19417,152,27
400077,1,20,1,50,1,0,1,35419,160,176
400078,0,24,1,8,0,0,1,74389,152,234
400079,1,58,1,46,1,1,0,30552,11,80
400080,0,32,1,28,0,1,1,46335,26,147
400081,0,61,1,31,1,1,0,2630,124,82
400082,0,26,1,2,0,1,1,35772,124,60
400083,0,36,1,8,1,1,0,54419,124,42
400084,1,31,1,3,1,0,0,39495,152,295
400085,1,24,1,36,1,0,0,34096,152,234
400086,0,24,1,11,1,0,0,28230,152,226
400087,1,33,1,47,0,1,1,2630,156,187
400088,1,46,1,28,0,1,1,45504,26,106
400089,0,68,1,8,0,1,1,51779,116,148
400090,1,46,1,8,0,2,1,28292,26,291
400091,1,27,1,32,1,0,0,42467,151,201
400092,0,51,1,29,0,1,1,33024,124,166
400093,0,45,1,39,0,2,1,37334,103,75
400094,0,50,1,28,0,2,1,50467,26,97
400095,0,39,1,37,0,1,1,2630,156,218
400096,1,29,1,28,1,0,0,42023,152,172
400097,1,46,1,28,1,1,0,43884,124,99
400098,1,21,1,22,1,0,0,44575,152,161
400099,0,25,1,35,1,0,0,26022,152,239
400100,1,23,1,43,0,0,0,2630,152,167
400101,0,70,1,15,1,1,0,54499,26,235
400102,0,21,1,46,1,0,0,2630,152,231
400103,0,30,1,28,1,0,0,28104,152,238
400104,0,24,1,39,0,0,1,28364,152,147
400105,1,23,1,21,1,0,0,18351,26,125
400106,1,68,1,28,0,1,1,42634,26,120
400107,1,21,1,50,0,0,1,24464,160,210
400108,1,27,1,41,1,1,1,2630,156,119
400109,1,44,1,5,1,1,0,29730,26,31
400110,1,26,1,28,1,1,0,76402,124,146
400111,0,53,1,46,1,1,0,2630,26,239
400112,0,46,1,46,0,1,1,27444,26,65
400113,0,21,1,47,1,0,0,46102,152,295
400114,0,46,1,28,0,1,1,36963,124,51
400115,1,25,1,28,1,0,0,57000,152,182
400116,1,23,1,8,0,0,0,28656,152,206
400117,1,56,1,28,0,1,1,37837,26,291
400118,1,51,1,8,0,1,1,49163,154,15
400119,0,24,1,10,1,0,0,34484,152,104
400120,1,50,1,28,0,1,1,2630,158,286
400121,1,24,1,32,1,0,0,34490,152,103
400122,1,55,1,31,1,1,0,2630,120,241
400123,0,23,1,11,1,0,0,23374,152,29
400124,0,58,1,28,0,1,1,40669,26,109
400125,1,22,1,16,0,0,1,32794,152,162
400126,0,36,1,4,0,1,1,35437,124,65
400127,1,62,1,33,1,1,0,62386,152,265
400128,0,35,1,28,1,1,0,35949,122,89
400129,0,27,1,21,1,0,0,27553,152,101
400130,1,38,1,28,0,1,1,25332,124,145
400131,0,60,1,28,1,1,0,50582,26,267
400132,1,26,1,39,0,0,1,36760,26,133
400133,1,21,1,28,0,0,1,60901,152,93
400134,0,47,1,28,0,1,1,36017,125,275
400135,1,24,1,28,0,0,1,49643,124,138
400136,0,31,1,21,1,0,0,47458,152,69
400137,1,74,1,48,0,2,1,2630,26,34
400138,1,27,1,26,1,0,0,61034,152,69
400139,1,22,1,28,1,0,0,110592,152,174
400140,0,37,1,28,0,1,1,27660,26,276
400141,0,41,1,8,0,1,1,37130,124,40
400142,0,52,1,28,0,1,1,31128,26,64
400143,0,24,1,50,0,0,1,60895,152,276
400144,1,22,1,50,0,0,1,30807,152,226
400145,0,59,1,27,0,2,1,27643,26,230
400146,0,24,1,30,0,0,1,2630,152,198
400147,0,29,1,39,1,1,1,2630,156,89
400148,0,31,1,8,0,1,0,2630,157,263
400149,1,22,1,47,0,0,0,39985,152,140
400150,0,47,1,28,0,1,1,47196,124,175
400151,0,23,1,41,0,0,0,32712,152,177
400152,0,46,1,38,0,1,1,45856,124,76
400153,0,29,1,28,0,1,1,39220,124,105
400154,0,43,1,28,1,1,0,66641,124,177
400155,0,46,1,46,0,1,1,25035,152,91
400156,0,33,1,28,0,1,1,39286,55,204
400157,0,60,1,28,0,1,1,38353,26,133
400158,1,57,1,28,1,1,0,53466,26,261
400159,0,70,1,8,0,1,1,29680,26,137
400160,1,24,1,14,1,0,0,38855,152,149
400161,0,61,1,28,0,1,1,39269,26,131
400162,1,23,1,23,0,0,0,25906,152,229
400163,0,48,1,0,0,1,1,2630,26,86
400164,1,24,1,21,1,0,0,48994,152,85
400165,1,26,1,8,0,0,1,35479,124,23
400166,1,24,1,2,0,0,1,36932,151,188
400167,0,48,1,41,0,1,1,30996,124,81
400168,0,27,1,6,1,0,0,23109,152,40
400169,0,45,1,8,0,1,1,31256,163,234
400170,0,31,1,45,1,0,0,33353,152,183
400171,1,24,1,17,0,0,0,35755,26,254
400172,0,62,1,8,1,1,1,57111,26,162
400173,1,55,1,43,0,1,0,22662,124,271
400174,0,36,1,28,0,1,1,44392,13,67
400175,1,22,1,40,0,0,1,36234,152,140
400176,0,51,1,8,0,1,1,53314,124,208
400177,1,49,1,15,0,0,0,2630,1,43
400178,1,63,1,28,0,1,1,38396,124,93
400179,0,26,1,46,0,0,1,27276,152,194
400180,1,30,1,14,1,0,0,2630,152,57
400181,0,54,1,41,0,1,1,48181,26,207
400182,0,58,1,46,0,1,1,32888,154,62
400183,1,31,1,43,1,1,0,2630,124,150
400184,1,23,1,30,1,0,0,25937,152,94
400185,0,42,1,29,0,1,1,2630,157,162
400186,1,41,1,28,1,1,0,38034,52,116
400187,0,51,1,28,1,1,0,30993,24,52
400188,0,53,1,28,0,2,1,2630,157,151
400189,0,45,1,9,0,1,1,2630,124,255
400190,0,29,1,35,1,0,0,34079,152,152
400191,1,29,1,8,1,0,0,27102,151,27
400192,1,22,1,10,0,0,0,2630,152,60
400193,1,24,1,33,1,0,0,44941,152,90
400194,1,22,1,28,1,0,0,37117,153,136
400195,0,47,1,28,0,1,1,33631,26,61
400196,1,41,1,47,1,1,0,25283,124,20
400197,0,52,1,12,1,1,0,2630,124,132
400198,0,35,1,46,0,1,1,27691,26,233
400199,1,39,1,41,0,1,1,34473,12,186
400200,1,41,1,28,0,1,1,36897,26,141
400201,0,22,1,46,1,0,0,46498,152,258
400202,0,25,1,15,0,0,1,29149,152,219
400203,1,46,1,28,0,1,1,35930,61,33
400204,0,75,1,28,0,1,0,35927,26,184
400205,0,45,1,28,0,1,1,54664,124,160
400206,1,25,1,32,1,0,0,35194,152,125
400207,0,45,1,28,0,1,1,34303,26,233
400208,0,20,1,6,1,0,0,2630,157,55
400209,0,76,1,28,0,1,1,44279,26,282
400210,0,76,1,11,0,1,1,47724,124,220
400211,1,24,1,36,1,0,0,37899,152,117
400212,0,74,1,33,0,1,1,55031,26,207
400213,0,32,1,28,1,0,0,34478,152,186
400214,0,26,1,6,1,0,0,17691,152,96
400215,0,52,1,33,0,1,1,2630,156,23
400216,0,26,1,45,1,0,0,20411,152,225
400217,0,33,1,28,0,0,1,2630,1,202
400218,1,30,1,5,1,0,0,29150,156,23
400219,1,41,1,35,1,1,0,24524,26,94
400220,0,29,1,30,1,0,0,22148,152,76
400221,1,28,1,9,0,0,1,2630,124,279
400222,1,24,1,50,1,0,0,35348,152,208
400223,1,23,1,7,1,0,0,62811,26,241
400224,1,55,1,20,0,1,1,2630,124,135
400225,0,55,1,35,0,1,1,29636,26,125
400226,0,54,1,46,0,1,1,24482,26,208
400227,0,31,1,28,0,1,1,47199,124,163
400228,1,26,1,21,1,0,0,30323,152,45
400229,1,22,1,14,1,0,0,26177,152,179
400230,1,25,1,8,0,1,1,38210,157,27
400231,1,24,1,46,1,0,0,32306,152,15
400232,1,20,1,5,0,0,1,23805,160,44
400233,1,27,1,2,1,0,0,28588,152,164
400234,1,20,1,46,0,0,0,36880,160,74
400235,0,27,1,11,1,0,0,36573,152,163
400236,0,62,1,8,1,1,0,32098,124,237
400237,1,25,1,46,1,0,0,27429,160,229
400238,0,43,1,41,0,1,1,30379,124,42
400239,1,25,1,8,1,0,0,36401,152,39
400240,1,34,1,33,0,1,1,34806,26,44
400241,0,24,1,21,1,0,0,22030,151,299
400242,0,61,1,15,0,1,1,28719,26,256
400243,0,24,1,35,1,0,0,33121,152,155
400244,1,20,1,15,0,0,1,36828,160,204
400245,0,34,1,28,0,1,0,51421,26,168
400246,0,30,1,6,1,0,0,2630,160,286
400247,1,21,1,41,1,0,0,57994,152,65
400248,1,61,1,31,0,1,1,2630,9,171
400249,0,41,1,28,0,1,1,37962,124,168
400250,0,67,1,28,0,1,0,36949,26,78
400251,1,22,1,46,1,0,0,29565,152,143
400252,0,23,1,50,1,0,0,42330,152,142
400253,0,46,1,20,0,2,1,2630,124,65
400254,1,59,1,28,0,1,1,63714,26,232
400255,0,49,1,26,0,1,1,35666,124,37
400256,0,22,1,30,1,0,0,41485,152,210
400257,1,24,1,45,1,0,0,25713,152,291
400258,1,28,1,45,1,0,0,45531,152,147
400259,1,25,1,41,1,0,0,30089,152,144
400260,1,54,1,32,1,1,0,36158,152,71
400261,0,23,1,11,1,0,0,27025,152,214
400262,0,31,1,41,1,0,0,23913,152,106
400263,1,25,1,28,1,0,0,45987,152,290
400264,0,28,1,28,0,0,1,26297,124,108
400265,0,43,1,28,1,1,0,35043,55,102
400266,0,37,1,28,1,1,0,2630,155,57
400267,0,70,1,43,1,1,0,36963,124,82
400268,0,78,1,28,0,2,1,23977,26,159
400269,1,64,1,45,1,1,0,34030,152,165
400270,0,58,1,28,0,2,1,34636,26,29
400271,0,53,1,8,0,1,1,47824,26,52
400272,1,27,1,28,0,0,1,53674,152,183
400273,1,58,1,28,1,1,0,45606,124,217
400274,0,25,1,2,0,0,1,35699,152,237
400275,0,25,1,30,0,1,1,28802,26,146
400276,0,23,1,30,0,0,1,30046,152,181
400277,1,26,1,35,1,0,0,21581,152,202
400278,1,50,1,30,0,1,1,23683,124,95
400279,1,55,1,28,0,1,1,2630,26,247
400280,0,22,1,44,1,0,0,37439,152,31
400281,0,66,1,8,0,1,1,41060,124,40
400282,1,30,1,30,1,0,0,20344,152,65
400283,1,31,1,28,0,1,1,2630,121,58
400284,0,21,1,32,0,0,1,33121,152,69
400285,1,55,1,41,0,1,0,34547,26,71
400286,0,25,1,39,1,0,0,43369,152,237
400287,0,25,1,46,1,0,0,25490,152,266
400288,1,25,1,28,1,0,0,39536,152,180
400289,0,26,1,21,1,0,0,18309,152,167
400290,1,33,1,7,0,0,1,33982,26,243
400291,1,40,1,28,0,1,1,30111,157,30
400292,1,24,1,41,1,0,0,21166,152,211
400293,1,74,1,41,0,1,1,45706,124,169
400294,0,70,1,9,1,1,0,36932,26,227
400295,1,42,1,28,1,1,0,33784,124,231
400296,0,20,1,28,0,0,1,31269,160,195
400297,0,37,1,8,1,1,0,2630,124,238
400298,1,24,1,8,0,0,1,50372,152,111
400299,0,28,1,21,1,0,0,26603,152,193
400300,1,22,1,41,1,0,0,14187,152,136
400301,1,23,1,38,1,0,0,32296,26,139
400302,1,60,1,39,1,1,0,44103,26,144
400303,0,55,1,15,0,1,1,42518,124,277
400304,1,45,1,29,1,1,0,2630,26,30
400305,0,46,1,30,0,1,1,46858,31,155
400306,0,33,1,41,1,0,0,30608,124,165
400307,1,26,1,6,1,0,0,24589,152,265
400308,1,50,1,41,0,1,1,35503,124,16
400309,0,24,1,28,0,1,1,46216,124,234
400310,1,33,1,28,0,1,1,2630,122,105
400311,0,23,1,41,0,0,1,27516,152,239
400312,0,59,1,33,0,1,1,33812,26,265
400313,0,57,1,8,0,1,1,51274,7,60
400314,0,44,1,15,0,1,1,36352,14,281
400315,0,40,1,28,0,1,1,32239,29,42
400316,1,22,1,37,1,0,0,37931,160,231
400317,1,37,1,33,0,1,1,38648,124,63
400318,0,25,1,21,1,0,0,24215,152,189
400319,0,73,1,29,1,1,1,31111,26,185
400320,1,59,1,28,1,1,0,36795,26,128
400321,0,34,1,36,0,1,1,29491,152,278
400322,0,73,1,46,0,1,1,30375,11,231
400323,0,63,1,52,0,1,1,39630,124,88
400324,1,24,1,43,1,0,0,47447,151,198
400325,0,29,1,28,0,1,1,38214,122,118
400326,0,22,1,15,0,0,1,32807,152,107
400327,0,50,1,30,0,1,1,32000,26,66
400328,0,60,1,29,0,1,1,27759,31,14
400329,0,69,1,28,1,1,0,50312,26,98
400330,1,23,1,8,0,0,1,39565,151,217
400331,1,47,1,8,1,1,0,42942,26,261
400332,1,22,1,30,1,0,0,31644,152,252
400333,0,54,1,28,0,1,1,32377,4,243
400334,1,54,1,28,1,1,0,48456,124,70
400335,0,38,1,28,0,1,0,23326,122,209
400336,1,41,1,28,0,1,1,57878,52,244
400337,0,26,1,33,1,0,0,26103,152,199
400338,1,41,1,28,0,1,1,42859,122,67
400339,0,47,1,48,0,1,1,2630,26,122
400340,1,22,1,50,1,0,0,37142,152,279
400341,0,38,1,28,0,1,1,30245,124,11
400342,0,52,1,28,0,1,1,2630,26,172
400343,1,33,1,3,1,0,0,20655,152,161
400344,1,30,1,40,1,1,1,42834,24,48
400345,1,25,1,30,1,0,0,46201,152,267
400346,1,58,1,28,0,2,1,55447,24,86
400347,0,24,1,6,1,0,0,25209,152,231
400348,0,24,1,30,1,1,0,22571,154,116
400349,1,24,1,8,1,0,0,41747,152,192
400350,1,23,1,38,1,0,0,29090,152,235
400351,0,29,1,19,0,0,1,2630,156,260
400352,0,42,1,8,0,1,1,50310,30,266
400353,1,74,1,28,1,1,0,29103,124,162
400354,0,41,1,33,1,1,1,26369,26,121
400355,1,23,1,18,1,0,0,30084,152,273
400356,0,27,1,6,1,0,0,31891,152,194
400357,0,26,1,10,1,0,0,26930,152,290
400358,0,52,1,23,0,1,1,31565,124,114
400359,0,40,1,28,1,1,0,90765,124,60
400360,0,29,1,3,1,0,0,22053,152,143
400361,1,41,1,11,0,1,1,26126,124,281
400362,0,24,1,36,1,0,0,22162,152,148
400363,1,27,1,0,1,0,0,2630,163,34
400364,0,39,1,48,0,1,1,2630,124,134
400365,0,63,1,28,0,1,1,50390,26,226
400366,1,69,1,28,0,2,1,52091,52,28
400367,1,22,1,8,0,0,1,36441,152,99
400368,1,42,1,28,0,1,1,2630,26,288
400369,1,46,1,28,0,1,1,47582,122,30
400370,0,70,1,25,1,1,0,2630,124,224
400371,0,42,1,3,1,1,0,28331,124,137
400372,0,41,1,39,0,1,1,2630,124,161
400373,1,26,1,30,1,0,0,34690,152,30
400374,1,22,1,28,1,0,0,41961,152,92
400375,0,26,1,33,1,0,0,32613,152,95
400376,0,22,1,15,1,0,0,28979,152,115
400377,1,45,1,28,1,1,0,36299,124,11
400378,1,27,1,11,1,0,0,29618,152,13
400379,1,24,1,21,1,0,0,25545,152,257
400380,1,20,1,10,0,0,1,28182,160,218
400381,1,23,1,46,1,0,0,25052,152,171
400382,0,24,1,15,1,0,0,38637,152,156
400383,1,61,1,28,0,2,1,51398,26,191
400384,1,41,1,4,0,1,1,27964,124,237
400385,0,42,1,29,0,1,1,29553,139,186
400386,1,44,1,28,0,1,1,30957,26,75
400387,0,23,1,30,1,0,0,25025,152,27
400388,0,45,1,28,1,1,0,33791,124,72
400389,0,45,1,28,0,1,1,26036,124,258
400390,1,31,1,28,1,1,1,297040,157,26
400391,1,48,1,45,0,1,1,32473,26,54
400392,0,25,1,6,1,0,0,18786,152,120
400393,0,52,1,3,0,1,1,2630,124,220
400394,1,39,1,46,0,1,0,2630,124,242
400395,1,24,1,28,1,0,0,57333,152,111
400396,0,44,1,28,0,1,1,41116,60,42
400397,0,49,1,8,0,1,0,66640,26,196
400398,0,41,1,28,0,1,1,55634,124,81
400399,0,25,1,6,1,0,0,18905,152,137
400400,1,23,1,8,1,0,0,45936,151,298
400401,1,53,1,29,0,1,1,38557,26,251
400402,1,43,1,18,0,1,1,2630,152,168
400403,0,52,1,28,1,1,0,40796,26,73
400404,0,48,1,28,0,1,0,76372,26,100
400405,1,24,1,30,0,0,0,33874,152,288
400406,1,23,1,46,1,0,0,52291,152,113
400407,1,24,1,11,0,0,0,26476,152,253
400408,0,33,1,24,0,0,1,33910,145,163
400409,1,23,1,3,0,0,1,25394,152,297
400410,1,37,1,19,0,1,1,22785,124,67
400411,0,42,1,39,0,2,1,2630,156,133
400412,0,42,1,45,0,1,1,21519,124,152
400413,0,49,1,28,1,1,0,40400,13,258
400414,1,23,1,46,1,0,0,35118,152,170
400415,1,67,1,28,0,1,1,49747,13,89
400416,1,21,1,9,0,0,1,28682,160,18
400417,1,58,1,41,0,1,0,39349,26,17
400418,1,38,1,30,0,1,1,2630,124,177
400419,0,24,1,46,1,0,0,29485,152,280
400420,1,22,1,2,0,0,1,30395,152,140
400421,1,24,1,44,1,0,0,27973,152,35
400422,0,28,1,50,1,0,0,52847,152,25
400423,1,42,1,16,1,1,0,31425,152,169
400424,0,51,1,28,0,2,1,2630,156,29
400425,0,75,1,28,1,1,0,42980,26,296
400426,1,73,1,20,1,1,0,2630,124,160
400427,0,43,1,28,0,1,1,30892,26,161
400428,0,34,1,15,0,1,1,2630,124,142
400429,0,56,1,41,1,1,0,2630,26,281
400430,1,27,1,3,1,0,0,22820,152,84
400431,0,22,1,46,1,0,0,25346,152,163
400432,0,49,1,3,0,1,0,34621,26,38
400433,1,76,1,28,0,1,1,36775,124,26
400434,0,46,1,8,1,1,0,31387,124,199
400435,0,25,1,46,0,0,1,41090,152,56
400436,0,41,1,28,0,1,1,49140,26,213
400437,0,41,1,3,0,1,1,2630,156,145
400438,0,61,1,24,0,1,1,38585,26,11
400439,1,53,1,28,0,1,1,44611,26,10
400440,0,23,1,47,0,0,1,40673,152,291
400441,0,52,1,28,0,1,1,40903,23,225
400442,1,43,1,28,1,1,0,35127,124,248
400443,0,39,1,8,1,1,1,40735,26,38
400444,0,44,1,28,0,1,0,31501,125,125
400445,0,62,1,28,0,1,1,48829,124,18
400446,1,26,1,50,1,0,0,36774,152,10
400447,0,70,1,28,1,1,0,49696,31,104
400448,0,24,1,29,1,0,0,67247,152,118
400449,1,53,1,28,0,1,1,57631,122,88
400450,0,49,1,8,0,1,1,36415,124,57
400451,1,35,1,41,1,1,0,32976,152,111
400452,1,21,1,36,1,0,0,38615,152,182
400453,0,45,1,46,1,1,0,35097,124,205
400454,1,22,1,41,0,0,1,32125,152,173
400455,0,33,1,28,1,0,0,44457,152,250
400456,0,43,1,28,0,1,1,52073,26,47
400457,0,62,1,28,1,1,0,27162,26,241
400458,0,41,1,50,0,0,1,37101,124,291
400459,1,26,1,28,1,0,0,32600,152,43
400460,0,46,1,26,0,0,0,2630,1,105
400461,0,24,1,36,1,0,0,38952,152,137
400462,1,37,1,28,0,1,1,40607,26,244
400463,1,23,1,46,0,0,1,53283,152,11
400464,0,77,1,28,0,1,1,2630,26,147
400465,0,25,1,46,0,0,0,34338,152,26
400466,0,36,1,28,1,1,0,38287,152,147
400467,0,32,1,30,0,0,0,27455,152,199
400468,1,26,1,37,1,0,0,26201,152,243
400469,0,41,1,28,0,1,1,52823,26,88
400470,0,48,1,35,1,1,0,24589,124,174
400471,0,23,1,46,1,0,0,37225,152,84
400472,0,26,1,36,0,0,1,33566,152,241
400473,1,27,1,45,0,0,1,23905,152,187
400474,0,47,1,28,0,1,1,34277,156,179
400475,0,36,1,3,0,1,1,2630,26,77
400476,1,45,1,28,1,1,0,37290,122,107
400477,0,34,1,8,0,0,1,46051,124,47
400478,1,59,1,28,1,1,0,37205,124,48
400479,1,28,1,28,1,0,0,35426,152,260
400480,0,42,1,28,0,1,1,52311,26,254
400481,1,24,1,8,1,0,0,49017,152,139
400482,0,25,1,8,1,0,0,27140,152,121
400483,1,20,1,15,0,0,1,26542,160,182
400484,0,43,1,20,0,1,1,2630,124,133
400485,0,24,1,50,1,0,0,34592,152,33
400486,0,24,1,2,0,0,1,2630,152,147
400487,0,45,1,8,0,1,1,2630,29,120
400488,1,21,1,26,0,0,1,31733,152,30
400489,1,23,1,29,1,0,0,33808,152,89
400490,1,21,1,8,1,0,1,42324,160,88
400491,1,23,1,33,1,0,0,27913,152,161
400492,1,22,1,17,1,0,0,33624,160,167
400493,1,21,1,47,1,0,0,36327,156,69
400494,1,35,1,28,0,1,1,31781,124,280
400495,1,26,1,36,1,0,0,33226,152,157
400496,0,53,1,28,0,1,1,43801,124,46
400497,1,25,1,47,0,0,1,39477,152,194
400498,0,28,1,9,0,0,0,34219,152,39
400499,1,23,1,28,0,0,1,76786,152,26
400500,0,25,1,10,1,0,0,35057,152,254
400501,1,25,1,3,1,0,0,20512,26,104
400502,1,24,1,6,1,0,0,20966,152,105
400503,0,22,1,17,0,0,1,29279,124,88
400504,1,38,1,33,0,1,1,34382,124,277
400505,1,32,1,8,0,0,1,2630,160,52
400506,0,38,1,49,1,1,0,32525,152,187
400507,1,41,1,33,0,1,1,2630,124,38
400508,1,48,1,8,0,1,1,34122,26,241
400509,0,24,1,26,1,0,0,70607,152,149
400510,0,67,1,38,1,1,0,25304,124,108
400511,1,25,1,8,1,0,0,29932,152,175
400512,1,28,1,28,1,0,0,26298,152,203
400513,0,31,1,10,1,0,0,34906,152,206
400514,1,28,1,28,0,0,1,28308,26,95
400515,0,43,1,28,0,2,1,37202,26,11
400516,1,41,1,28,1,1,0,54652,26,208
400517,0,24,1,41,1,0,0,31706,152,207
400518,1,22,1,23,1,0,0,21563,152,177
400519,0,22,1,35,1,0,0,38405,152,278
400520,0,52,1,28,0,1,1,32043,26,107
400521,1,26,1,12,1,0,0,23125,152,194
400522,1,62,1,28,1,1,0,55717,26,219
